5.019523760810376848e-04,7.115390358591507916e-04,9.936323192496652676e-04,1.604269906258168083e-03,2.083590854247197033e-03,2.687952967755883205e-03,3.468555517315076962e-03,4.423737781623639578e-03,5.506959048306564117e-03,6.857799827937376136e-03,1.000236429656844138e-02,1.247416517367790252e-02,1.557434416924937878e-02,2.203200196676395259e-02,2.713456494919889647e-02,3.338881167098246838e-02,4.666750353493317321e-02,5.696723525686773343e-02,6.952480686588462244e-02,1.159844452771568446e-01,1.393759472762020057e-01,1.864727974838440716e-01,2.393763724461051012e-01,3.066079905843815956e-01,3.651033886549893692e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
5.846916378181333000e-04,7.932621057140171661e-04,1.066170669335763646e-03,1.632320347051369235e-03,2.049502090029880607e-03,2.640749426182381013e-03,3.503493287918293259e-03,4.458082256078616142e-03,5.548442375175204055e-03,6.914690652395276069e-03,9.922319256663598985e-03,1.245853555831073246e-02,1.556753842877538381e-02,2.180987018849663353e-02,2.701291112273459388e-02,3.339164350407330950e-02,4.651150761485853963e-02,5.689405676967331654e-02,6.933238992718039617e-02,1.156022796827612942e-01,1.394344677715300684e-01,1.862133286063871462e-01,2.389281955694236848e-01,3.068965032273406335e-01,3.655372371114976038e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
5.503296297399878131e-04,7.555314831404473953e-04,1.006504981969311499e-03,1.574404895370109386e-03,2.016649972397164224e-03,2.596685743983837263e-03,3.477911317667707874e-03,4.357814035345254286e-03,5.476590348827086070e-03,6.846134226472066174e-03,9.754991338261357475e-03,1.214164305536699802e-02,1.510830553870654881e-02,2.129158061263425328e-02,2.617458613952360763e-02,3.208729312980616172e-02,4.505888788580864751e-02,5.513063682651409697e-02,6.740564262329716561e-02,1.120158102894545371e-01,1.348632199829908895e-01,1.800881979782849029e-01,2.320651603382019035e-01,2.986228418464981771e-01,3.571392405962809935e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
5.754200548214999768e-04,8.050062703625174591e-04,1.102658135122457994e-03,1.705030354826479787e-03,2.231512791589068331e-03,2.839179136075461497e-03,3.752399303643965452e-03,4.816587824252478549e-03,6.128563325139413723e-03,7.768180203796059419e-03,1.110536416472378794e-02,1.385267479286866367e-02,1.723203154821079108e-02,2.449958352518767299e-02,3.013184835723326654e-02,3.706503088149819269e-02,5.160062303324674388e-02,6.308044246135420530e-02,7.689773961456133899e-02,1.264259097909108120e-01,1.518844706496636221e-01,2.019991392774375394e-01,2.581461079477562204e-01,3.290024355769986530e-01,3.891440832908241165e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
6.194246527778900484e-04,8.598918797849401012e-04,1.129858573809178852e-03,1.773190402362399918e-03,2.292046478269333266e-03,2.915054781462640947e-03,3.794952449725953400e-03,4.782562503711382251e-03,5.989949438446533908e-03,7.508479199384430168e-03,1.079057928594299304e-02,1.342319502556677847e-02,1.664535051612432703e-02,2.344412123526351185e-02,2.905024898648882192e-02,3.577303786734994245e-02,4.993467786280742643e-02,6.107581899518863683e-02,7.485902301029474792e-02,1.235057122148095349e-01,1.484205024926210370e-01,1.978352190546759093e-01,2.518192662388804015e-01,3.223105918451585894e-01,3.817335438881551690e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
5.004693921180111520e-04,6.993757761971646121e-04,9.728938690551290321e-04,1.564586975673301671e-03,2.045146618678935629e-03,2.571882465650428534e-03,3.390754697897665169e-03,4.292847367106702484e-03,5.395216331203609231e-03,6.786041646399385008e-03,9.604217672478435747e-03,1.186634226680701419e-02,1.466864009009451186e-02,2.065784229782026762e-02,2.539150002962250671e-02,3.120107628288701015e-02,4.354368950679399219e-02,5.342222895673914840e-02,6.538606048726972042e-02,1.090954157347128056e-01,1.318347871480029798e-01,1.763273545168043965e-01,2.268930225444148741e-01,2.926981903603284585e-01,3.499472734128885598e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
5.689752790789794285e-04,8.184306921897080943e-04,1.099088926002779682e-03,1.746733289544457734e-03,2.218013326761202313e-03,2.762617986809853213e-03,3.614197201024188164e-03,4.596756952763047729e-03,5.768537930895656363e-03,7.251783159752936934e-03,1.055274156476888013e-02,1.306097251879073835e-02,1.627855353338860528e-02,2.334012629212923670e-02,2.887686760651923812e-02,3.539164926004635670e-02,4.920758647636559735e-02,6.026023350778862697e-02,7.359307971496419076e-02,1.213949195391776648e-01,1.461533050570419379e-01,1.947253758277494862e-01,2.490983309596729312e-01,3.181210001082854233e-01,3.780361281471581458e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
5.874607384448170570e-04,8.472168844504496471e-04,1.180993749427783693e-03,1.796544670538433551e-03,2.347966226276317937e-03,3.024827840267263219e-03,4.031462259802228755e-03,5.059105174310157826e-03,6.371571939620781708e-03,8.006406062496048900e-03,1.140935207134992010e-02,1.417526460725665807e-02,1.755059212481771894e-02,2.495334739912735342e-02,3.068180963988464613e-02,3.795001413452755989e-02,5.277183263496562637e-02,6.443249031761802414e-02,7.853087689872713384e-02,1.307566749882183854e-01,1.562857133044754931e-01,2.071499119002223332e-01,2.635959444676989616e-01,3.359778262677531324e-01,3.968115230973775498e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
5.537560940137015294e-04,7.615939699054597367e-04,1.054471177228789337e-03,1.704967337398490598e-03,2.203169528835760387e-03,2.749739285101740569e-03,3.579942715418526957e-03,4.485558007279307965e-03,5.619004827907669863e-03,7.057714376457482897e-03,1.007064541732497279e-02,1.247749045442472088e-02,1.550491050988267623e-02,2.194981792641810536e-02,2.729254999174558424e-02,3.371974354223317150e-02,4.697029269867619011e-02,5.787225638106097830e-02,7.072635449500559723e-02,1.181730437966700270e-01,1.422092147337661594e-01,1.897757939289036466e-01,2.428896190720105375e-01,3.113511059762696376e-01,3.704044904846136577e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
6.411585114530219320e-04,8.917277610310240426e-04,1.233661952774734805e-03,1.927358476275114725e-03,2.496173171685411082e-03,3.133656519492176995e-03,4.079216668798459414e-03,5.095410023505179443e-03,6.399000074895761642e-03,7.951916826115323564e-03,1.118078407111520317e-02,1.369174929867589784e-02,1.695924784397883148e-02,2.386285908710315123e-02,2.949668258670970836e-02,3.627339893226386863e-02,5.056966043475357581e-02,6.213856153130187937e-02,7.563965653404972067e-02,1.256011007812744273e-01,1.506274593547962115e-01,2.001455794274885625e-01,2.559864552710854890e-01,3.265942916813915908e-01,3.872967737011024369e-01,-1.000000000000000000e+00,-5.000000000000000000e+00
2.788931595470564960e-06,4.811098484560578674e-06,7.723099312911032907e-06,1.220509736596216666e-05,2.262737616744129064e-05,2.646570616221441522e-05,3.675139649242084637e-05,3.694660633293937068e-05,4.457788981929909850e-05,5.609372890296871736e-05,7.192108037995352532e-05,8.679860729086460059e-05,1.047268214403248318e-04,1.377290229968671420e-04,1.682018690775978487e-04,1.988779082053952752e-04,2.844994246766961135e-04,3.665435801280271500e-04,4.464959221439755862e-04,7.688354063660945764e-04,9.622891933068293806e-04,1.396361377985160359e-03,1.810485534671744078e-03,2.629546428193036984e-03,3.357146926083055382e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
3.112517340157480432e-06,2.263450524427340090e-06,2.465757998464196570e-06,2.384557026701501858e-06,6.993760393364660034e-06,6.829710858735109632e-06,1.046545833050483104e-05,1.151920627576058283e-05,1.653917684152916788e-05,2.053266253502072106e-05,2.894007617707090808e-05,3.616822873676904456e-05,4.708258329565716429e-05,7.631552680846768880e-05,9.520818999042944954e-05,1.167490310598507801e-04,1.810474163102455708e-04,2.194444518549220312e-04,2.537242122503886367e-04,4.749592202034636488e-04,5.858340911387288630e-04,8.196063286414414931e-04,1.091898132027641641e-03,1.542803385120430481e-03,2.046610928099382859e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
8.123711270206518753e-06,1.192499397080389621e-05,1.438716050999250903e-05,1.875835535149196116e-05,2.142352275311508193e-05,3.354412515466670977e-05,4.705563512252009672e-05,5.967486175829069466e-05,8.579940931028717105e-05,1.090241353897111797e-04,1.517072930230001812e-04,1.860912550448555057e-04,2.323694808914291462e-04,3.461109111242399706e-04,4.414532302470190045e-04,5.471086852119331264e-04,7.822591341416961159e-04,9.717802656433770832e-04,1.217915831681146231e-03,2.064004176995411308e-03,2.516754145347320937e-03,3.595628081717864265e-03,4.929540603807186158e-03,7.060496101154719456e-03,9.048360459055217533e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
1.414944016122923326e-06,3.112825995250312674e-06,4.203223937424988360e-06,7.720733548915616122e-06,1.002094782165201949e-05,1.212357952565040315e-05,1.786544330146925237e-05,3.034838327575357413e-05,3.920352501930571726e-05,4.381172163212243001e-05,6.113937117692037492e-05,7.428914223363603550e-05,8.522062175720475016e-05,1.434628479327767711e-04,1.644140553116857210e-04,2.163350943301045539e-04,3.196043970968425211e-04,3.884448252557999451e-04,4.600016576709125508e-04,7.988886587264252799e-04,9.966178628075523897e-04,1.364263537966397448e-03,1.870328096153234341e-03,2.712364911236911542e-03,3.538512322084649050e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
1.172803638053061831e-06,5.657416897799087308e-07,1.091387449335369293e-06,2.425166731223257772e-06,4.929736306788642503e-06,7.357157750478680230e-06,9.740585178790259489e-06,1.240564587004936510e-05,1.839478309397340859e-05,2.570073810014405827e-05,4.337394651939844236e-05,5.016793524301897737e-05,6.965551205533567001e-05,1.072085874199754353e-04,1.238928540977783817e-04,1.397082272905711550e-04,1.974051569065835899e-04,2.585412776222542771e-04,3.208745701345761241e-04,5.846893997731817880e-04,7.202067365624669794e-04,1.003512921587667098e-03,1.383241671774548213e-03,1.973973246194941997e-03,2.605036868045360662e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
6.790149578507527387e-06,1.228814718872051651e-05,1.714448425145685619e-05,2.735164560347547806e-05,3.012047462105410764e-05,3.411789397840191785e-05,4.218449583203846717e-05,4.854417200335937188e-05,5.035178358463965152e-05,7.275339634073858927e-05,1.044375152649938292e-04,1.422933041240729722e-04,1.702031021657051594e-04,2.335137078852247473e-04,2.842532435635904565e-04,3.594420115305894362e-04,5.126452840170051678e-04,6.465442872533112883e-04,7.919749875747429885e-04,1.371963052319380514e-03,1.726437165883464454e-03,2.493624082087679810e-03,3.443481442021910800e-03,4.825958133674582672e-03,6.283020910046843710e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
4.083444913802520860e-06,6.990328294909424706e-06,1.260905876003243587e-05,1.179802460663891023e-05,1.838606774098144046e-05,2.441738166675877167e-05,3.430406011784515252e-05,4.382165411463300240e-05,5.701028528577061806e-05,7.308184313540185527e-05,9.720695125493769844e-05,1.103299362001287259e-04,1.434166137054314956e-04,1.895272473408587488e-04,2.826091866896326293e-04,3.755561559101599253e-04,5.286825117815679076e-04,6.447764235325605933e-04,8.087945699378753725e-04,1.399095965028908286e-03,1.725173450985495894e-03,2.484835161512870694e-03,3.440326687530042508e-03,4.834093133188830001e-03,6.402068728661184684e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
4.002643847338031300e-06,6.344762257312843572e-06,8.449083759526947860e-06,1.216183286336536391e-05,1.329787395288842124e-05,1.811166415023690191e-05,1.915700450407850297e-05,3.196710403134279255e-05,5.421227343231527110e-05,7.284164977201210448e-05,1.006203655862502737e-04,1.201978794976245915e-04,1.488331028097289541e-04,2.425752258026968539e-04,3.147590332830794307e-04,3.586885985823795369e-04,5.215939153546062315e-04,6.439165125646568620e-04,8.253211254431911618e-04,1.391850132400577512e-03,1.788277107822169604e-03,2.492118806652866662e-03,3.378432600192814075e-03,4.793757183927207718e-03,6.359333182822311109e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
5.173974697080961043e-06,9.175274583228309127e-06,1.483257498594138678e-05,2.533652727131662763e-05,3.362412679819869920e-05,4.182119125420702264e-05,5.492892080433885794e-05,6.850115314315822980e-05,8.284394451783429886e-05,1.173686664635187365e-04,1.789700309084113581e-04,2.262689109588780832e-04,2.771273589495756883e-04,3.753617431650694680e-04,4.770616944153106592e-04,5.827864883772604669e-04,7.704325615627520682e-04,9.954584757610285099e-04,1.195235763802393516e-03,2.145562389296530072e-03,2.605543003342616210e-03,3.720566825537718718e-03,5.111229258779819741e-03,7.144553272589243380e-03,9.275800820008315434e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
6.142498447503722907e-06,9.009807599800993155e-06,1.322248657311076685e-05,2.141780970082108259e-05,3.484303797499054136e-05,4.450907580886048125e-05,5.817429730987333752e-05,7.269771139275431424e-05,9.768075101584747916e-05,1.171793353534743574e-04,1.715421514110089800e-04,2.092273674246366221e-04,2.413987792245897825e-04,3.344423745360087141e-04,3.908595454105429751e-04,4.719384347865585700e-04,6.638977649987843612e-04,8.206408624884920606e-04,1.041402183412079010e-03,1.785685336038052165e-03,2.158395779711887955e-03,2.990051658913026652e-03,4.134522083207074761e-03,5.874127299201789901e-03,7.586977586884215662e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
6.225038958031959169e-06,7.800757182718954605e-06,1.362164935214910198e-05,2.970802468312450946e-05,2.957951267995314693e-05,3.131822068216500002e-05,5.088324050341509633e-05,6.045832909667011809e-05,7.036894344083034281e-05,8.780015617270872338e-05,1.222779616482002338e-04,1.591488245598401269e-04,1.886673819513565577e-04,2.678332688781622840e-04,3.271435176550378755e-04,4.045946167289626947e-04,5.725405895506835170e-04,7.191576143464850331e-04,9.019626328495833605e-04,1.635646413573735303e-03,2.044165301391132235e-03,2.863047280820501476e-03,3.974328628882697716e-03,5.550131237945602272e-03,7.255230057878229652e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
4.121685240717934640e-06,5.294882302243926300e-06,5.335433230509025544e-06,8.892760024100997295e-06,8.082758719912485514e-06,1.111617874120149330e-05,1.471472236269930990e-05,1.839233452770324027e-05,2.057139078889101358e-05,3.097080411407105452e-05,5.812177895002157207e-05,7.207092134366389826e-05,9.229690589170671264e-05,1.311860276086553934e-04,1.678079575172184150e-04,2.311018101062409550e-04,2.856161661498682076e-04,3.500511659872150073e-04,4.333026735862969213e-04,7.452014820924073588e-04,9.419136917761180032e-04,1.256925416551549646e-03,1.881872714620493785e-03,2.642011558325444136e-03,3.365414499678412528e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
9.337417651858546168e-06,1.329853240791716151e-05,1.386221019645176688e-05,1.843240928485728302e-05,1.843431165491971258e-05,1.972341069019367614e-05,2.700390610693336661e-05,3.164968207833720548e-05,4.163834686384216356e-05,4.321689419141898331e-05,6.555783656229255212e-05,9.307412895669114764e-05,1.079396328508756375e-04,1.475602184925893132e-04,1.817134498959422642e-04,2.272999713773400079e-04,3.415292676392407689e-04,4.006811336680348194e-04,4.848248724168461405e-04,8.948123988437811736e-04,1.108877265203664234e-03,1.595508025031741042e-03,2.246223480680181739e-03,3.154289440803209697e-03,4.207222588761676610e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
8.000221097019408756e-06,1.196621629898108812e-05,1.532313066195237000e-05,2.542014673122979765e-05,2.563119962221067067e-05,3.710061071323378232e-05,5.154406617433391599e-05,6.159665066191137843e-05,7.647431423012778504e-05,1.026778463168122508e-04,1.252866351219796188e-04,1.651841797540227249e-04,2.094203584079848066e-04,2.909263514565738041e-04,3.735792890003073233e-04,4.892787397492708457e-04,6.956954420430409240e-04,8.704156040544879956e-04,1.062190558101411405e-03,1.958054011472153393e-03,2.419440030305942350e-03,3.415516435374056203e-03,4.672352980435524709e-03,6.529365552474454722e-03,8.506855358638954270e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
1.293221848449675619e-06,1.212629389576916927e-06,2.949906982967277361e-06,7.922260955072210696e-06,8.526609203516906360e-06,1.253047380914722099e-05,1.455126976198851775e-05,2.126147311126977749e-05,2.555061060501541349e-05,3.525067067230709499e-05,4.758483705326550431e-05,6.126246534475341006e-05,7.873133268179248977e-05,9.202499505608247867e-05,1.177552764004964847e-04,1.457615554321860327e-04,2.308926152447667924e-04,3.083564725329289370e-04,3.841000677671499767e-04,6.289067446489473613e-04,7.832195276808822087e-04,1.135243477755827927e-03,1.588056707335021083e-03,2.187352471549015593e-03,2.910746498872150267e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
2.505503317831946070e-06,3.758285352220239465e-06,4.000800483393687404e-06,9.741861685128639411e-06,1.431081538660061409e-05,1.823647540930576350e-05,2.352221007895985625e-05,2.688135749157562399e-05,3.094614901435303335e-05,3.390870902552836760e-05,5.389119472819688805e-05,6.345404623617475278e-05,9.061701619425507382e-05,1.194702086323288132e-04,1.278851510505922811e-04,1.593250051865503097e-04,2.148378572184449394e-04,2.515858947112828425e-04,2.957568311421677771e-04,5.433480328068707481e-04,6.669186370578825346e-04,9.510896642529788076e-04,1.324906120816448469e-03,1.839224790512975372e-03,2.435452448772844683e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
2.505906259381991907e-06,1.535632431021310685e-06,1.293651071824275568e-06,1.495481584276005497e-06,2.303806336704206229e-06,3.839600720325262043e-06,4.487318957903854728e-06,6.667887630979539770e-06,8.124669126891931125e-06,1.046899056699486977e-05,1.212521123633625182e-05,2.093932688552979413e-05,2.662948506293994058e-05,4.667835983155376372e-05,5.081314164476520833e-05,6.212962236103721848e-05,8.253188420493725458e-05,1.095718597800301422e-04,1.460618252142721694e-04,3.209452066679822045e-04,3.827553633039540090e-04,4.924930780550598004e-04,6.839336647788346948e-04,9.900848771843887269e-04,1.311364395421802049e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
7.840348835710218850e-06,1.006661349015149684e-05,1.346337743013962682e-05,1.346133377401347385e-05,1.778332617554454672e-05,2.101271507675641869e-05,2.409408659964522019e-05,2.917242320329287942e-05,3.881050648923797033e-05,5.477693256454279204e-05,8.199091230346578331e-05,1.155510166832388074e-04,1.414045898199690736e-04,2.292863418144351411e-04,2.846366000631034851e-04,3.699799026205785298e-04,5.301227490596858646e-04,6.641329905496260507e-04,7.921358223878993340e-04,1.391402906469009146e-03,1.720146540283823845e-03,2.448833677376773682e-03,3.342642702115018738e-03,4.648660872688237418e-03,6.001531908722619775e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
2.182786015908629471e-06,5.578770111617849077e-06,5.173982853582509943e-06,9.702752145217857752e-06,1.342008420698620400e-05,2.090183282390674675e-05,2.619043086532577358e-05,3.083827816838249848e-05,4.192305966375037892e-05,5.672685329235747264e-05,8.267709233152188513e-05,1.095901751902638658e-04,1.289273170431445392e-04,1.726643758188876735e-04,2.186024102775147124e-04,2.639028022693700728e-04,3.669005570129346651e-04,4.641325136529181263e-04,5.650602257159858741e-04,1.015023134269262472e-03,1.283017242016953365e-03,1.794555511079853330e-03,2.496082532085735443e-03,3.516970927219498569e-03,4.559666592995250539e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
3.880691848125728525e-06,5.697527479154827801e-06,4.769787808309180876e-06,6.267276455144334354e-06,9.701876690602543831e-06,1.952129263775666983e-05,2.877345703549011866e-05,3.396339748480016718e-05,4.040890579956697492e-05,5.229242896150307113e-05,9.799017066419265956e-05,1.143529429639038249e-04,1.432409524145474738e-04,2.107879092734549643e-04,2.534976695677482942e-04,2.990915891016552339e-04,4.520795842841123912e-04,5.402901256948406230e-04,6.896097291607208336e-04,1.212136252020227112e-03,1.503820413508381729e-03,2.098617906743207098e-03,2.872371756603454233e-03,4.145985705888932844e-03,5.490560427073686543e-03,-1.000000000000000000e+00,-7.000000000000000000e+00
3.211059107457341143e-04,3.899761657882840830e-04,4.789934436383033798e-04,6.323331309775683147e-04,7.108324701353571856e-04,8.087954586195627476e-04,9.072609168408160606e-04,9.665743159010651729e-04,1.024161795171844381e-03,1.097092128060939272e-03,1.311263417990524366e-03,1.410230802400273559e-03,1.499964295224301284e-03,1.623312302629951066e-03,1.729421251482469264e-03,1.832660191488219873e-03,1.949978811432093390e-03,2.024923572746582887e-03,2.139270845076861761e-03,2.446852473381590665e-03,2.517484518122809368e-03,2.688501848721348234e-03,2.844997298196278151e-03,2.952291445446514426e-03,3.065546813983177025e-03,-3.000000000000000000e+00,-5.000000000000000000e+00
3.088837671435138918e-04,4.067798966352319527e-04,5.190991929654360272e-04,6.427395406010546174e-04,7.304460804633475116e-04,8.062249767422666278e-04,9.194616184164792648e-04,9.795265451936264502e-04,1.061430078864509467e-03,1.136131625216341883e-03,1.294703661434082982e-03,1.403269649009544198e-03,1.451040374481854392e-03,1.616259470030346774e-03,1.683482292053017004e-03,1.738638724494374031e-03,1.862229458634120016e-03,1.944336470670516084e-03,2.031731786663917762e-03,2.281352187756748463e-03,2.415163365814082704e-03,2.522633926314241277e-03,2.589965345340568270e-03,2.703155479940239948e-03,2.842054338433467990e-03,-3.000000000000000000e+00,-5.000000000000000000e+00
